date_time,nmbr_pests,change_pests,user_rvwd,event
06.22.2019 21:59:00,6,0,Yes,
06.22.2019 22:29:00,6,0,Yes,
06.22.2019 22:59:00,6,0,Yes,
06.22.2019 23:29:00,6,0,Yes,
06.22.2019 23:59:00,6,0,Yes,
06.23.2019 00:29:00,6,0,Yes,
06.23.2019 01:00:00,6,0,Yes,
06.23.2019 01:30:00,6,0,Yes,
06.23.2019 02:00:00,6,0,Yes,
06.23.2019 02:30:00,6,0,Yes,
06.23.2019 03:00:00,6,0,Yes,
06.23.2019 03:30:00,6,0,Yes,
06.23.2019 04:00:00,6,0,Yes,
06.23.2019 04:25:00,6,0,Yes,
06.23.2019 04:56:00,6,0,Yes,
06.23.2019 05:25:00,6,0,Yes,
06.23.2019 05:56:00,6,0,Yes,
06.23.2019 06:26:00,6,0,Yes,
06.23.2019 06:56:00,6,0,Yes,
06.23.2019 07:26:00,6,0,Yes,
06.23.2019 07:56:00,6,0,Yes,
06.23.2019 08:26:00,6,0,Yes,
06.23.2019 08:56:00,6,0,Yes,
06.23.2019 09:26:00,6,0,Yes,
06.23.2019 09:56:00,6,0,Yes,
06.23.2019 10:26:00,6,0,Yes,
06.23.2019 10:56:00,6,0,Yes,
06.23.2019 11:27:00,6,0,Yes,
06.23.2019 11:57:00,6,0,Yes,
06.23.2019 12:27:00,6,0,Yes,
06.23.2019 12:57:00,6,0,Yes,
06.23.2019 13:27:00,6,0,Yes,
06.23.2019 13:57:00,6,0,Yes,
06.23.2019 14:27:00,6,0,Yes,
06.23.2019 14:57:00,6,0,Yes,
06.23.2019 15:27:00,6,0,Yes,
06.23.2019 15:58:00,6,0,Yes,
06.23.2019 16:28:00,6,0,Yes,
06.23.2019 16:58:00,6,0,Yes,
06.23.2019 17:28:00,6,0,Yes,
06.23.2019 17:58:00,6,0,Yes,
06.23.2019 18:28:00,6,0,Yes,
06.23.2019 18:58:00,6,0,Yes,
06.23.2019 19:28:00,6,0,Yes,
06.23.2019 19:58:00,6,0,Yes,
06.23.2019 20:28:00,5,0,Yes,
06.23.2019 20:59:00,4,0,Yes,
06.23.2019 21:29:00,4,0,Yes,
06.23.2019 21:59:00,4,0,Yes,
06.23.2019 22:29:00,4,0,Yes,
06.23.2019 22:59:00,4,0,Yes,
06.23.2019 23:29:00,4,0,Yes,
06.23.2019 23:59:00,4,0,Yes,
06.24.2019 00:29:00,4,0,Yes,
06.24.2019 00:59:00,4,0,Yes,
06.24.2019 01:29:00,4,0,No,
06.24.2019 01:59:00,4,0,No,
06.24.2019 02:30:00,4,0,Yes,
06.24.2019 03:00:00,4,0,Yes,
06.24.2019 03:30:00,4,0,Yes,
06.24.2019 04:00:00,4,0,Yes,
06.24.2019 04:30:00,4,0,Yes,
06.24.2019 05:00:00,4,0,Yes,
06.24.2019 05:25:00,4,0,Yes,
06.24.2019 05:55:00,4,0,No,
06.24.2019 06:25:00,4,0,Yes,
06.24.2019 06:55:00,4,0,Yes,
06.24.2019 07:26:00,4,0,Yes,
06.24.2019 07:56:00,4,0,Yes,
06.24.2019 08:26:00,4,0,Yes,
06.24.2019 08:56:00,4,0,Yes,
06.24.2019 09:26:00,4,0,Yes,
06.24.2019 09:56:00,4,0,Yes,
06.24.2019 10:26:00,4,0,Yes,
06.24.2019 10:56:00,4,0,Yes,
06.24.2019 11:26:00,4,0,Yes,
06.24.2019 11:56:00,4,0,Yes,
06.24.2019 12:27:00,4,0,Yes,
06.24.2019 12:57:00,4,0,Yes,
06.24.2019 13:27:00,4,0,Yes,
06.24.2019 13:57:00,4,0,Yes,
06.24.2019 14:27:00,4,0,Yes,
06.24.2019 14:57:00,4,0,Yes,
06.24.2019 15:27:00,4,0,Yes,
06.24.2019 15:57:00,4,0,Yes,
06.24.2019 16:27:00,4,0,Yes,
06.24.2019 16:57:00,4,0,Yes,
06.24.2019 17:28:00,4,0,Yes,
06.24.2019 17:58:00,4,0,Yes,
06.24.2019 18:28:00,4,0,Yes,
06.24.2019 18:58:00,4,0,Yes,
06.24.2019 19:28:00,4,0,Yes,
06.24.2019 19:58:00,4,0,Yes,
06.24.2019 20:28:00,4,0,Yes,
06.24.2019 20:58:00,4,0,Yes,
06.24.2019 21:28:00,4,0,Yes,
06.24.2019 21:58:00,4,0,Yes,
06.24.2019 22:29:00,4,0,Yes,
06.24.2019 22:59:00,4,0,Yes,
06.24.2019 23:29:00,4,0,Yes,
06.24.2019 23:59:00,4,0,Yes,
06.25.2019 00:29:00,4,0,Yes,
06.25.2019 00:59:00,4,0,Yes,
06.25.2019 01:29:00,4,0,Yes,
06.25.2019 01:59:00,4,0,Yes,
06.25.2019 02:29:00,4,0,Yes,
06.25.2019 02:59:00,4,0,Yes,
06.25.2019 03:30:00,4,0,Yes,
06.25.2019 04:00:00,4,0,Yes,
06.25.2019 04:30:00,4,0,Yes,
06.25.2019 05:00:00,4,0,Yes,
06.25.2019 05:30:00,4,0,Yes,
06.25.2019 06:00:00,4,0,Yes,
06.25.2019 06:25:00,4,0,Yes,
06.25.2019 06:55:00,4,0,Yes,
06.25.2019 07:25:00,4,0,Yes,
06.25.2019 07:55:00,4,0,Yes,
06.25.2019 08:26:00,4,0,Yes,
06.25.2019 08:56:00,4,0,Yes,
06.25.2019 09:26:00,4,0,Yes,
06.25.2019 09:56:00,4,0,Yes,
06.25.2019 10:26:00,4,0,Yes,
06.25.2019 10:56:00,4,0,Yes,
06.25.2019 11:26:00,4,0,Yes,
06.25.2019 11:56:00,4,0,Yes,
06.25.2019 12:26:00,4,0,Yes,
06.25.2019 12:56:00,4,0,Yes,
06.25.2019 13:27:00,4,0,Yes,
06.25.2019 13:57:00,4,0,Yes,
06.25.2019 14:27:00,4,0,Yes,
06.25.2019 14:57:00,4,0,Yes,
06.25.2019 15:27:00,4,0,Yes,
06.25.2019 15:57:00,4,0,Yes,
06.25.2019 16:27:00,4,0,Yes,
06.25.2019 16:57:00,4,0,Yes,
06.25.2019 17:27:00,4,0,Yes,
06.25.2019 17:57:00,4,0,Yes,
06.25.2019 18:28:00,4,0,Yes,
06.25.2019 18:58:00,4,0,Yes,
06.25.2019 19:28:00,4,0,Yes,
06.25.2019 19:58:00,4,0,Yes,
06.25.2019 20:28:00,4,0,Yes,
06.25.2019 20:58:00,4,0,Yes,
06.25.2019 21:28:00,4,0,Yes,
06.25.2019 21:58:00,4,0,Yes,
06.25.2019 22:28:00,4,0,Yes,
06.25.2019 22:58:00,4,0,Yes,
06.25.2019 23:29:00,4,0,Yes,
06.25.2019 23:59:00,4,0,Yes,
06.26.2019 00:29:00,4,0,Yes,
06.26.2019 00:59:00,4,0,Yes,
06.26.2019 01:29:00,4,0,Yes,
06.26.2019 01:59:00,4,0,Yes,
06.26.2019 02:29:00,4,0,Yes,
06.26.2019 02:59:00,4,0,Yes,
06.26.2019 03:30:00,4,0,Yes,
06.26.2019 03:59:00,4,0,Yes,
06.26.2019 04:30:00,4,0,Yes,
06.26.2019 05:00:00,4,0,Yes,
06.26.2019 05:30:00,4,0,Yes,
06.26.2019 06:00:00,4,0,Yes,
06.26.2019 06:30:00,4,0,Yes,
06.26.2019 07:00:00,4,0,Yes,
06.26.2019 07:55:00,4,0,Yes,
06.26.2019 08:25:00,4,0,Yes,
06.26.2019 08:55:00,4,0,Yes,
06.26.2019 09:26:00,4,0,Yes,
06.26.2019 09:56:00,4,0,Yes,
06.26.2019 10:26:00,4,0,Yes,
06.26.2019 10:56:00,4,0,Yes,
06.26.2019 11:26:00,4,0,Yes,
06.26.2019 11:56:00,4,0,Yes,
06.26.2019 12:26:00,4,0,Yes,
06.26.2019 12:56:00,4,0,Yes,
06.26.2019 13:26:00,4,0,Yes,
06.26.2019 13:56:00,4,0,Yes,
06.26.2019 14:27:00,4,0,Yes,
06.26.2019 14:57:00,4,0,Yes,
06.26.2019 15:27:00,4,0,Yes,
06.26.2019 15:57:00,4,0,Yes,
06.26.2019 16:27:00,4,0,Yes,
06.26.2019 16:57:00,4,0,Yes,
06.26.2019 17:27:00,4,0,Yes,
06.26.2019 17:57:00,4,0,Yes,
06.26.2019 18:27:00,4,0,Yes,
06.26.2019 18:57:00,4,0,Yes,
06.26.2019 19:28:00,4,0,Yes,
06.26.2019 19:58:00,4,0,Yes,
06.26.2019 20:28:00,4,0,Yes,
06.26.2019 20:58:00,4,0,Yes,
06.26.2019 21:28:00,4,0,Yes,
06.26.2019 21:58:00,4,0,Yes,
06.26.2019 22:28:00,4,0,Yes,
06.26.2019 22:58:00,4,0,Yes,
06.26.2019 23:28:00,4,0,Yes,
06.26.2019 23:58:00,4,0,Yes,
06.27.2019 00:29:00,4,0,Yes,
06.27.2019 00:59:00,4,0,Yes,
06.27.2019 01:29:00,4,0,Yes,
06.27.2019 01:59:00,4,0,Yes,
06.27.2019 02:29:00,4,0,Yes,
06.27.2019 02:59:00,4,0,Yes,
06.27.2019 03:29:00,4,0,Yes,
06.27.2019 03:59:00,4,0,Yes,
06.27.2019 04:29:00,4,0,Yes,
06.27.2019 04:59:00,4,0,Yes,
06.27.2019 05:30:00,4,0,Yes,
06.27.2019 06:00:00,4,0,Yes,
06.27.2019 06:30:00,4,0,Yes,
06.27.2019 07:00:00,4,0,Yes,
06.27.2019 07:30:00,4,0,Yes,
06.27.2019 08:00:00,4,0,Yes,
06.27.2019 08:55:00,4,0,Yes,
06.27.2019 09:25:00,4,0,Yes,
06.27.2019 09:55:00,4,0,Yes,
06.27.2019 10:26:00,4,0,Yes,
06.27.2019 10:56:00,4,0,Yes,
06.27.2019 11:26:00,4,0,Yes,
06.27.2019 11:56:00,4,0,Yes,
06.27.2019 12:26:00,4,0,Yes,
06.27.2019 12:56:00,4,0,Yes,
06.27.2019 13:26:00,4,0,Yes,
06.27.2019 13:56:00,4,0,Yes,
06.27.2019 14:26:00,4,0,Yes,
06.27.2019 14:56:00,4,0,Yes,
06.27.2019 15:27:00,4,0,Yes,
06.27.2019 15:57:00,4,0,Yes,
06.27.2019 16:27:00,4,0,Yes,
06.27.2019 16:57:00,4,0,Yes,
06.27.2019 17:27:00,4,0,Yes,
06.27.2019 17:57:00,4,0,Yes,
06.27.2019 18:27:00,4,0,Yes,
06.27.2019 18:57:00,4,0,Yes,
06.27.2019 19:27:00,4,0,Yes,
06.27.2019 19:57:00,4,0,Yes,
06.27.2019 20:28:00,4,0,Yes,
06.27.2019 20:58:00,4,0,Yes,
06.27.2019 21:28:00,4,0,Yes,
06.27.2019 21:58:00,4,0,Yes,
06.27.2019 22:28:00,4,0,Yes,
06.27.2019 22:58:00,4,0,Yes,
06.27.2019 23:28:00,4,0,Yes,
06.27.2019 23:58:00,4,0,Yes,
06.28.2019 00:28:00,4,0,Yes,
06.28.2019 00:58:00,4,0,Yes,
06.28.2019 01:29:00,4,0,Yes,
06.28.2019 01:59:00,4,0,Yes,
06.28.2019 02:29:00,4,0,Yes,
06.28.2019 02:59:00,4,0,Yes,
06.28.2019 03:29:00,4,0,Yes,
06.28.2019 03:59:00,4,0,No,
06.28.2019 04:29:00,4,0,No,
06.28.2019 04:59:00,4,0,No,
06.28.2019 05:29:00,4,0,No,
06.28.2019 05:59:00,4,0,No,
06.28.2019 06:30:00,4,0,Yes,
06.28.2019 07:00:00,4,0,Yes,
06.28.2019 07:30:00,4,0,Yes,
06.28.2019 08:00:00,4,0,Yes,
06.28.2019 08:30:00,4,0,Yes,
06.28.2019 09:00:00,4,0,Yes,
06.28.2019 09:30:00,4,0,Yes,
06.28.2019 09:55:00,4,0,Yes,
06.28.2019 10:25:00,4,0,Yes,
06.28.2019 10:55:00,4,0,Yes,
06.28.2019 11:26:00,4,0,Yes,
06.28.2019 11:56:00,4,0,Yes,
06.28.2019 12:26:00,4,0,Yes,
06.28.2019 12:56:00,4,0,Yes,
06.28.2019 13:26:00,4,0,Yes,
06.28.2019 13:56:00,4,0,Yes,
06.28.2019 14:26:00,4,0,Yes,
06.28.2019 14:56:00,4,0,Yes,
06.28.2019 15:26:00,4,0,Yes,
06.28.2019 15:56:00,4,0,Yes,
06.28.2019 16:27:00,4,0,Yes,
06.28.2019 16:57:00,4,0,Yes,
06.28.2019 17:27:00,4,0,Yes,
06.28.2019 17:57:00,4,0,Yes,
06.28.2019 18:27:00,4,0,Yes,
06.28.2019 18:57:00,4,0,Yes,
06.28.2019 19:27:00,4,0,Yes,
06.28.2019 19:57:00,4,0,Yes,
06.28.2019 20:27:00,4,0,Yes,
06.28.2019 20:57:00,4,0,Yes,
06.28.2019 21:28:00,4,0,Yes,
06.28.2019 21:58:00,4,0,Yes,
06.28.2019 22:28:00,4,0,Yes,
06.28.2019 22:58:00,4,0,Yes,
06.28.2019 23:28:00,4,0,Yes,
06.28.2019 23:58:00,4,0,Yes,
06.29.2019 00:28:00,4,0,Yes,
06.29.2019 00:58:00,4,0,Yes,
06.29.2019 01:28:00,4,0,Yes,
06.29.2019 01:58:00,4,0,Yes,
06.29.2019 02:28:00,4,0,Yes,
06.29.2019 02:59:00,4,0,Yes,
06.29.2019 03:29:00,4,0,Yes,
06.29.2019 03:59:00,4,0,Yes,
06.29.2019 04:29:00,4,0,Yes,
06.29.2019 04:59:00,4,0,Yes,
06.29.2019 05:29:00,4,0,Yes,
06.29.2019 05:59:00,4,0,Yes,
06.29.2019 06:29:00,4,0,Yes,
06.29.2019 06:59:00,4,0,Yes,
06.29.2019 07:29:00,4,0,Yes,
06.29.2019 08:00:00,4,0,Yes,
06.29.2019 08:30:00,4,0,Yes,
06.29.2019 09:00:00,4,0,Yes,
06.29.2019 09:30:00,4,0,Yes,
06.29.2019 10:00:00,4,0,Yes,
06.29.2019 10:30:00,4,0,Yes,
06.29.2019 10:55:00,4,0,Yes,
06.29.2019 11:25:00,4,0,Yes,
06.29.2019 11:55:00,4,0,Yes,
06.29.2019 12:25:00,4,0,Yes,
06.29.2019 12:56:00,4,0,Yes,
06.29.2019 13:26:00,4,0,Yes,
06.29.2019 13:56:00,4,0,Yes,
06.29.2019 14:26:00,4,0,Yes,
06.29.2019 14:56:00,4,0,Yes,
06.29.2019 15:26:00,4,0,Yes,
06.29.2019 15:56:00,4,0,Yes,
06.29.2019 16:26:00,4,0,Yes,
06.29.2019 16:56:00,4,0,Yes,
06.29.2019 17:26:00,4,0,Yes,
06.29.2019 17:57:00,4,0,Yes,
06.29.2019 18:27:00,4,0,Yes,
06.29.2019 18:57:00,4,0,Yes,
06.29.2019 19:27:00,4,0,Yes,
06.29.2019 19:57:00,4,0,Yes,
06.29.2019 20:27:00,4,0,Yes,
06.29.2019 20:57:00,4,0,Yes,
06.29.2019 21:27:00,4,0,Yes,
06.29.2019 21:57:00,4,0,Yes,
06.29.2019 22:27:00,4,0,Yes,
06.29.2019 22:58:00,4,0,Yes,
06.29.2019 23:28:00,4,0,Yes,
06.29.2019 23:58:00,4,0,Yes,
06.30.2019 00:28:00,4,0,Yes,
06.30.2019 00:58:00,4,0,Yes,
06.30.2019 01:28:00,4,0,Yes,
06.30.2019 01:58:00,4,0,Yes,
06.30.2019 02:28:00,4,0,Yes,
06.30.2019 02:58:00,4,0,Yes,
06.30.2019 03:28:00,4,0,Yes,
06.30.2019 03:59:00,4,0,Yes,
06.30.2019 04:29:00,4,0,Yes,
06.30.2019 04:59:00,4,0,Yes,
06.30.2019 05:29:00,4,0,Yes,
06.30.2019 05:59:00,4,0,Yes,
06.30.2019 06:29:00,4,0,Yes,
06.30.2019 06:59:00,4,0,Yes,
06.30.2019 07:29:00,4,0,Yes,
06.30.2019 07:59:00,4,0,Yes,
06.30.2019 08:29:00,4,0,Yes,
06.30.2019 09:00:00,4,0,Yes,
06.30.2019 09:30:00,4,0,Yes,
06.30.2019 10:00:00,4,0,Yes,
06.30.2019 10:30:00,4,0,Yes,
06.30.2019 11:00:00,4,0,Yes,
06.30.2019 11:30:00,4,0,Yes,
06.30.2019 11:55:00,4,0,Yes,
06.30.2019 12:25:00,4,0,Yes,
06.30.2019 12:55:00,4,0,Yes,
06.30.2019 13:25:00,4,0,Yes,
06.30.2019 13:56:00,4,0,Yes,
06.30.2019 14:26:00,4,0,Yes,
06.30.2019 14:56:00,4,0,Yes,
06.30.2019 15:26:00,4,0,Yes,
06.30.2019 15:56:00,4,0,Yes,
06.30.2019 16:26:00,4,0,Yes,
06.30.2019 16:56:00,4,0,Yes,
06.30.2019 17:26:00,4,0,Yes,
06.30.2019 17:57:00,4,0,Yes,
06.30.2019 18:26:00,4,0,Yes,
06.30.2019 18:57:00,4,0,Yes,
06.30.2019 19:27:00,4,0,Yes,
06.30.2019 19:57:00,4,0,Yes,
06.30.2019 20:27:00,4,0,Yes,
06.30.2019 20:57:00,4,0,Yes,
06.30.2019 21:27:00,4,0,Yes,
06.30.2019 21:57:00,4,0,Yes,
06.30.2019 22:27:00,4,0,Yes,
06.30.2019 22:57:00,4,0,Yes,
06.30.2019 23:27:00,4,0,Yes,
06.30.2019 23:58:00,4,0,Yes,
07.01.2019 00:28:00,4,0,Yes,
07.01.2019 00:58:00,4,0,Yes,
07.01.2019 01:28:00,4,0,Yes,
07.01.2019 01:58:00,5,1,Yes,
07.01.2019 02:28:00,5,0,Yes,
07.01.2019 02:58:00,5,0,Yes,
07.01.2019 03:28:00,5,0,Yes,
07.01.2019 03:58:00,5,0,Yes,
07.01.2019 04:28:00,5,0,Yes,
07.01.2019 04:59:00,5,0,Yes,
07.01.2019 05:29:00,5,0,Yes,
07.01.2019 05:59:00,5,0,Yes,
07.01.2019 06:29:00,5,0,Yes,
07.01.2019 06:59:00,5,0,Yes,
07.01.2019 07:29:00,5,0,Yes,
07.01.2019 07:59:00,5,0,Yes,
07.01.2019 08:29:00,5,0,Yes,
07.01.2019 08:59:00,5,0,Yes,
07.01.2019 09:29:00,5,0,Yes,
07.01.2019 10:00:00,5,0,Yes,
07.01.2019 10:30:00,5,0,Yes,
07.01.2019 11:00:00,5,0,Yes,
07.01.2019 11:30:00,5,0,Yes,
07.01.2019 12:00:00,5,0,Yes,
07.01.2019 12:30:00,5,0,Yes,
07.01.2019 12:55:00,5,0,Yes,
07.01.2019 13:25:00,5,0,Yes,
07.01.2019 13:55:00,5,0,Yes,
07.01.2019 14:25:00,5,0,Yes,
07.01.2019 14:56:00,5,0,Yes,
07.01.2019 15:26:00,5,0,Yes,
07.01.2019 15:56:00,5,0,Yes,
07.01.2019 16:26:00,5,0,Yes,
07.01.2019 16:56:00,5,0,Yes,
07.01.2019 17:26:00,5,0,Yes,
07.01.2019 17:56:00,5,0,Yes,
07.01.2019 18:26:00,5,0,Yes,
07.01.2019 18:56:00,5,0,Yes,
07.01.2019 19:26:00,5,0,Yes,
07.01.2019 19:57:00,5,0,Yes,
07.01.2019 20:27:00,5,0,Yes,
07.01.2019 20:57:00,5,0,Yes,
07.01.2019 21:27:00,5,0,Yes,
07.01.2019 21:57:00,5,0,Yes,
07.01.2019 22:27:00,5,0,Yes,
07.01.2019 22:57:00,5,0,Yes,
07.01.2019 23:27:00,5,0,Yes,
07.01.2019 23:57:00,5,0,Yes,
07.02.2019 00:27:00,5,0,Yes,
07.02.2019 00:58:00,5,0,Yes,
07.02.2019 01:28:00,5,0,Yes,
07.02.2019 01:58:00,5,0,Yes,
07.02.2019 02:28:00,5,0,Yes,
07.02.2019 02:58:00,6,1,Yes,
07.02.2019 03:28:00,6,0,Yes,
07.02.2019 03:58:00,6,0,Yes,
07.02.2019 04:28:00,6,0,Yes,
07.02.2019 04:58:00,6,0,Yes,
07.02.2019 05:28:00,6,0,Yes,
07.02.2019 05:59:00,6,0,Yes,
07.02.2019 06:29:00,6,0,Yes,
07.02.2019 06:59:00,6,0,Yes,
07.02.2019 07:29:00,6,0,Yes,
07.02.2019 07:59:00,6,0,Yes,
07.02.2019 08:29:00,6,0,Yes,
07.02.2019 08:59:00,6,0,Yes,
07.02.2019 09:29:00,6,0,Yes,
07.02.2019 09:59:00,6,0,Yes,
07.02.2019 10:29:00,6,0,Yes,
07.02.2019 11:00:00,6,0,Yes,
07.02.2019 11:30:00,6,0,Yes,
07.02.2019 12:00:00,6,0,Yes,
07.02.2019 12:30:00,6,0,Yes,
07.02.2019 13:00:00,6,0,Yes,
07.02.2019 13:30:00,6,0,Yes,
07.02.2019 14:25:00,6,0,Yes,
07.02.2019 14:55:00,6,0,Yes,
07.02.2019 15:25:00,6,0,Yes,
07.02.2019 15:56:00,6,0,Yes,
07.02.2019 16:26:00,6,0,Yes,
07.02.2019 16:56:00,6,0,Yes,
07.02.2019 17:26:00,6,0,Yes,
07.02.2019 17:56:00,6,0,Yes,
07.02.2019 18:26:00,6,0,Yes,
07.02.2019 18:56:00,6,0,Yes,
07.02.2019 19:26:00,6,0,Yes,
07.02.2019 19:56:00,6,0,Yes,
07.02.2019 20:26:00,6,0,Yes,
07.02.2019 20:57:00,6,0,Yes,
07.02.2019 21:27:00,6,0,Yes,
07.02.2019 21:57:00,6,0,Yes,
07.02.2019 22:27:00,6,0,Yes,
07.02.2019 22:57:00,6,0,Yes,
07.02.2019 23:27:00,6,0,Yes,
07.02.2019 23:57:00,6,0,Yes,
07.03.2019 00:27:00,6,0,Yes,
07.03.2019 00:57:00,6,0,Yes,
07.03.2019 01:27:00,6,0,Yes,
07.03.2019 01:58:00,6,0,Yes,
07.03.2019 02:28:00,6,0,Yes,
07.03.2019 02:58:00,6,0,Yes,
07.03.2019 03:28:00,6,0,Yes,
07.03.2019 03:58:00,6,0,Yes,
07.03.2019 04:28:00,6,0,Yes,
07.03.2019 04:58:00,6,0,Yes,
07.03.2019 05:28:00,6,0,Yes,
07.03.2019 05:58:00,6,0,Yes,
07.03.2019 06:28:00,6,0,Yes,
07.03.2019 06:28:01,0,0,No,Sticky roll tweak
07.03.2019 06:59:00,0,0,Yes,
07.03.2019 07:29:00,0,0,Yes,
07.03.2019 07:59:00,0,0,Yes,
07.03.2019 08:29:00,0,0,Yes,
07.03.2019 08:59:00,0,0,Yes,
07.03.2019 09:29:00,0,0,Yes,
07.03.2019 09:59:00,0,0,Yes,
07.03.2019 10:29:00,0,0,Yes,
07.03.2019 10:59:00,0,0,Yes,
07.03.2019 11:29:00,0,0,Yes,
07.03.2019 12:00:00,0,0,Yes,
07.03.2019 12:30:00,0,0,Yes,
07.03.2019 13:00:00,0,0,Yes,
07.03.2019 13:30:00,0,0,Yes,
07.03.2019 14:00:00,0,0,Yes,
07.03.2019 14:30:00,0,0,Yes,
07.03.2019 15:25:00,0,0,Yes,
07.03.2019 15:55:00,0,0,Yes,
07.03.2019 16:25:00,0,0,Yes,
07.03.2019 16:56:00,0,0,Yes,
07.03.2019 17:26:00,0,0,Yes,
07.03.2019 17:56:00,0,0,Yes,
07.03.2019 18:26:00,0,0,Yes,
07.03.2019 18:56:00,0,0,Yes,
07.03.2019 19:26:00,0,0,Yes,
07.03.2019 19:56:00,0,0,Yes,
07.03.2019 20:26:00,0,0,Yes,
07.03.2019 20:56:00,0,0,Yes,
07.03.2019 21:26:00,0,0,Yes,
07.03.2019 21:57:00,0,0,Yes,
07.03.2019 22:27:00,0,0,Yes,
07.03.2019 22:57:00,0,0,Yes,
07.03.2019 23:27:00,0,0,Yes,
07.03.2019 23:57:00,0,0,Yes,
07.04.2019 00:27:00,0,0,Yes,
07.04.2019 00:57:00,0,0,Yes,
07.04.2019 01:27:00,0,0,No,
07.04.2019 01:57:00,0,0,No,
07.04.2019 02:27:00,0,0,Yes,
07.04.2019 02:58:00,0,0,Yes,
07.04.2019 03:28:00,0,0,Yes,
07.04.2019 03:58:00,0,0,Yes,
07.04.2019 04:28:00,0,0,Yes,
07.04.2019 04:58:00,0,0,Yes,
07.04.2019 05:28:00,0,0,Yes,
07.04.2019 05:58:00,0,0,Yes,
07.04.2019 06:28:00,0,0,Yes,
07.04.2019 06:58:00,0,0,Yes,
07.04.2019 07:28:00,0,0,Yes,
07.04.2019 07:59:00,0,0,Yes,
07.04.2019 08:29:00,0,0,Yes,
07.04.2019 08:59:00,0,0,Yes,
07.04.2019 09:29:00,0,0,Yes,
07.04.2019 09:59:00,0,0,Yes,
07.04.2019 10:29:00,0,0,Yes,
07.04.2019 10:59:00,0,0,Yes,
07.04.2019 11:29:00,0,0,Yes,
07.04.2019 11:59:00,0,0,Yes,
07.04.2019 12:29:00,0,0,Yes,
07.04.2019 13:00:00,0,0,Yes,
07.04.2019 13:30:00,0,0,Yes,
07.04.2019 14:00:00,0,0,Yes,
07.04.2019 14:30:00,0,0,Yes,
07.04.2019 15:00:00,0,0,Yes,
07.04.2019 15:30:00,0,0,Yes,
07.04.2019 16:00:00,0,0,Yes,
07.04.2019 16:25:00,0,0,Yes,
07.04.2019 16:55:00,0,0,Yes,
07.04.2019 17:25:00,0,0,Yes,
07.04.2019 17:55:00,0,0,Yes,
07.04.2019 18:26:00,0,0,Yes,
07.04.2019 18:56:00,0,0,Yes,
07.04.2019 19:26:00,0,0,Yes,
07.04.2019 19:56:00,0,0,Yes,
07.04.2019 20:26:00,0,0,Yes,
07.04.2019 20:56:00,0,0,Yes,
07.04.2019 21:26:00,0,0,Yes,
07.04.2019 21:56:00,0,0,Yes,
07.04.2019 22:26:00,0,0,Yes,
07.04.2019 22:57:00,0,0,Yes,
07.04.2019 23:27:00,0,0,Yes,
07.04.2019 23:57:00,0,0,Yes,
07.05.2019 00:27:00,0,0,Yes,
07.05.2019 00:57:00,0,0,Yes,
07.05.2019 01:27:00,0,0,Yes,
07.05.2019 01:57:00,0,0,Yes,
07.05.2019 02:27:00,0,0,Yes,
07.05.2019 02:57:00,0,0,No,
07.05.2019 03:27:00,0,0,No,
07.05.2019 03:58:00,1,1,Yes,
07.05.2019 04:28:00,2,1,Yes,
07.05.2019 04:58:00,3,1,Yes,
07.05.2019 05:28:00,3,0,Yes,
07.05.2019 05:58:00,3,0,Yes,
07.05.2019 06:28:00,3,0,Yes,
07.05.2019 06:58:00,3,0,Yes,
07.05.2019 07:28:00,3,0,Yes,
07.05.2019 07:58:00,3,0,Yes,
07.05.2019 08:28:00,3,0,Yes,
07.05.2019 08:59:00,3,0,Yes,
07.05.2019 09:29:00,3,0,Yes,
07.05.2019 09:59:00,4,1,Yes,
07.05.2019 10:29:00,4,0,Yes,
07.05.2019 10:59:00,4,0,Yes,
07.05.2019 11:29:00,4,0,Yes,
07.05.2019 11:59:00,4,0,Yes,
07.05.2019 12:29:00,4,0,Yes,
07.05.2019 12:59:00,4,0,Yes,
07.05.2019 13:29:00,4,0,Yes,
07.05.2019 14:00:00,4,0,Yes,
07.05.2019 14:30:00,4,0,Yes,
07.05.2019 15:00:00,4,0,Yes,
07.05.2019 15:30:00,4,0,Yes,
07.05.2019 16:00:00,4,0,Yes,
07.05.2019 16:30:00,4,0,Yes,
07.05.2019 17:00:00,4,0,Yes,
07.05.2019 17:25:00,4,0,Yes,
07.05.2019 17:55:00,4,0,Yes,
07.05.2019 18:25:00,4,0,Yes,
07.05.2019 18:56:00,4,0,Yes,
07.05.2019 19:26:00,4,0,Yes,
07.05.2019 19:56:00,4,0,Yes,
07.05.2019 20:26:00,4,0,Yes,
07.05.2019 20:56:00,4,0,Yes,
07.05.2019 21:26:00,4,0,Yes,
07.05.2019 21:56:00,4,0,Yes,
07.05.2019 22:26:00,4,0,Yes,
07.05.2019 22:56:00,4,0,Yes,
07.05.2019 23:26:00,4,0,Yes,
07.05.2019 23:57:00,4,0,Yes,
07.06.2019 00:27:00,4,0,Yes,
07.06.2019 00:57:00,4,0,Yes,
07.06.2019 01:27:00,4,0,Yes,
07.06.2019 01:57:00,4,0,Yes,
07.06.2019 02:27:00,4,0,Yes,
07.06.2019 02:57:00,4,0,Yes,
07.06.2019 03:27:00,4,0,Yes,
07.06.2019 03:57:00,4,0,Yes,
07.06.2019 04:27:00,4,0,Yes,
